Latitude_Min,Latitude_Max,Longitude_Min,Longitude_Max,Average_Fe_Si_Ratio
-8.384171475680944,-7.971970321517716,-105.45373748002544,-105.03727791287474,0.02210373934564675
-8.384171475680944,-7.971970321517716,-105.03727791287474,-104.62081834572405,0.02210373934564675
-8.384171475680944,-7.971970321517716,-96.70808656986082,-96.29162700271013,0.010041356439998447
-8.384171475680944,-7.971970321517716,-96.29162700271013,-95.87516743555943,0.010041356439998447
-8.384171475680944,-7.971970321517716,-95.87516743555943,-95.45870786840874,0.010041356439998447
-8.384171475680944,-7.971970321517716,81.53660817063701,81.9530677377877,0.013397338071039551
-8.384171475680944,-7.971970321517716,81.9530677377877,82.3695273049384,0.01049977488072587
-8.384171475680944,-7.971970321517716,82.3695273049384,82.7859868720891,0.01049977488072587
-8.384171475680944,-7.971970321517716,82.7859868720891,83.2024464392398,0.01049977488072587
-7.971970321517716,-7.559769167354489,-142.9724227542637,-142.5563825604914,0.006709904414892048
-7.971970321517716,-7.559769167354489,-142.5563825604914,-142.14034236671907,0.006709904414892048
-7.971970321517716,-7.559769167354489,-142.14034236671907,-141.72430217294675,0.006709904414892048
-7.971970321517716,-7.559769167354489,-105.94484550852741,-105.52880531475509,0.02210373934564675
-7.971970321517716,-7.559769167354489,-105.52880531475509,-105.11276512098277,0.02210373934564675
-7.971970321517716,-7.559769167354489,-105.11276512098277,-104.69672492721045,0.02210373934564675
-7.971970321517716,-7.559769167354489,-96.79196124553641,-96.3759210517641,0.010041356439998447
-7.971970321517716,-7.559769167354489,-96.3759210517641,-95.95988085799178,0.010041356439998447
-7.971970321517716,-7.559769167354489,-95.95988085799178,-95.54384066421946,0.010041356439998447
-7.971970321517716,-7.559769167354489,81.68928188278801,82.1053220765603,0.013397338071039551
-7.971970321517716,-7.559769167354489,82.1053220765603,82.52136227033259,0.013397338071039551
-7.971970321517716,-7.559769167354489,82.52136227033259,82.93740246410493,0.013397338071039551
-7.971970321517716,-7.559769167354489,82.93740246410493,83.35344265787728,0.007544756929589355
-7.559769167354489,-7.147568013191261,-143.00775919889642,-142.59211604382784,0.0074243915383600265
-7.559769167354489,-7.147568013191261,-142.59211604382784,-142.17647288875926,0.0074243915383600265
-7.559769167354489,-7.147568013191261,-142.17647288875926,-141.76082973369068,0.0074243915383600265
-7.559769167354489,-7.147568013191261,-106.01551839779285,-105.59987524272427,0.02210373934564675
-7.559769167354489,-7.147568013191261,-105.59987524272427,-105.18423208765569,0.02210373934564675
-7.559769167354489,-7.147568013191261,-105.18423208765569,-104.76858893258711,0.02210373934564675
-7.559769167354489,-7.147568013191261,-96.8713689862841,-96.45572583121552,0.010041356439998447
-7.559769167354489,-7.147568013191261,-96.45572583121552,-96.04008267614694,0.010041356439998447
-7.559769167354489,-7.147568013191261,-96.04008267614694,-95.62443952107836,0.010041356439998447
-7.559769167354489,-7.147568013191261,-95.62443952107836,-95.20879636600978,0.010041356439998447
-7.559769167354489,-7.147568013191261,14.936639727163794,15.352282882232373,0.06184666081792076
-7.559769167354489,-7.147568013191261,15.352282882232373,15.767926037300953,0.06184666081792076
-7.559769167354489,-7.147568013191261,15.767926037300953,16.183569192369532,0.06184666081792076
-7.147568013191261,-6.735366859028034,-143.04111719604586,-142.62584884993402,0.009174164567442158
-7.147568013191261,-6.735366859028034,-142.62584884993402,-142.21058050382217,0.009174164567442158
-7.147568013191261,-6.735366859028034,-142.21058050382217,-141.79531215771033,0.009174164567442158
-7.147568013191261,-6.735366859028034,-129.75253012046684,-129.337261774355,0.01087390553625764
-7.147568013191261,-6.735366859028034,-129.337261774355,-128.92199342824316,0.01087390553625764
-7.147568013191261,-6.735366859028034,-128.92199342824316,-128.5067250821313,0.01087390553625764
-7.147568013191261,-6.735366859028034,-107.7433077765391,-107.32803943042725,0.02173806621669744
-7.147568013191261,-6.735366859028034,-107.32803943042725,-106.91277108431541,0.02173806621669744
-7.147568013191261,-6.735366859028034,-106.08223439209172,-105.66696604597988,0.02210373934564675
-7.147568013191261,-6.735366859028034,-105.66696604597988,-105.25169769986803,0.02210373934564675
-7.147568013191261,-6.735366859028034,-105.25169769986803,-104.83642935375619,0.02210373934564675
-7.147568013191261,-6.735366859028034,14.760854326454961,15.176122672566805,0.06184666081792076
-7.147568013191261,-6.735366859028034,15.176122672566805,15.59139101867865,0.06184666081792076
-7.147568013191261,-6.735366859028034,15.59139101867865,16.006659364790494,0.06184666081792076
-7.147568013191261,-6.735366859028034,16.006659364790494,16.421927710902338,0.06184666081792076
-6.735366859028034,-6.323165704864806,-143.0725055418565,-142.65758987378746,0.008853365785295985
-6.735366859028034,-6.323165704864806,-142.65758987378746,-142.24267420571843,0.008853365785295985
-6.735366859028034,-6.323165704864806,-142.24267420571843,-141.8277585376494,0.008853365785295985
-6.735366859028034,-6.323165704864806,-141.8277585376494,-141.41284286958037,0.008853365785295985
-6.735366859028034,-6.323165704864806,-129.38028849557855,-128.96537282750953,0.01087390553625764
-6.735366859028034,-6.323165704864806,-128.96537282750953,-128.5504571594405,0.01087390553625764
-6.735366859028034,-6.323165704864806,-107.80467375598909,-107.38975808792006,0.02173806621669744
-6.735366859028034,-6.323165704864806,-107.38975808792006,-106.97484241985103,0.02173806621669744
-6.735366859028034,-6.323165704864806,-106.97484241985103,-106.559926751782,0.02173806621669744
-6.735366859028034,-6.323165704864806,-86.64397468446865,-86.22905901639962,0.01216486885208607
-6.735366859028034,-6.323165704864806,-86.22905901639962,-85.81414334833059,0.01216486885208607
-6.735366859028034,-6.323165704864806,-85.81414334833059,-85.39922768026156,0.01216486885208607
-6.735366859028034,-6.323165704864806,15.010363992443274,15.425279660512302,0.06184666081792076
-6.735366859028034,-6.323165704864806,15.425279660512302,15.84019532858133,0.06184666081792076
-6.735366859028034,-6.323165704864806,15.84019532858133,16.25511099665036,0.06184666081792076
-6.323165704864806,-5.9109645507015784,-144.34568758017912,-143.93110255204166,0.013374604038025437
-6.323165704864806,-5.9109645507015784,-143.93110255204166,-143.5165175239042,0.013374604038025437
-6.323165704864806,-5.9109645507015784,-143.5165175239042,-143.10193249576676,0.013374604038025437
-6.323165704864806,-5.9109645507015784,-142.6873474676293,-142.27276243949186,0.008853365785295985
-6.323165704864806,-5.9109645507015784,-142.27276243949186,-141.8581774113544,0.008853365785295985
-6.323165704864806,-5.9109645507015784,-141.8581774113544,-141.44359238321695,0.008853365785295985
-6.323165704864806,-5.9109645507015784,-129.42062656723084,-129.0060415390934,0.01087390553625764
-6.323165704864806,-5.9109645507015784,-129.0060415390934,-128.59145651095594,0.01087390553625764
-6.323165704864806,-5.9109645507015784,-107.86220510408333,-107.44762007594588,0.02173806621669744
-6.323165704864806,-5.9109645507015784,-107.44762007594588,-107.03303504780843,0.02173806621669744
-6.323165704864806,-5.9109645507015784,-107.03303504780843,-106.61845001967097,0.02173806621669744
-6.323165704864806,-5.9109645507015784,-86.71836866907327,-86.30378364093582,0.01216486885208607
-6.323165704864806,-5.9109645507015784,-86.30378364093582,-85.88919861279837,0.01216486885208607
-6.323165704864806,-5.9109645507015784,-85.88919861279837,-85.47461358466091,0.01216486885208607
-6.323165704864806,-5.9109645507015784,14.8549632246025,15.269548252739952,0.0542684550642482
-6.323165704864806,-5.9109645507015784,15.269548252739952,15.684133280877404,0.0542684550642482
-6.323165704864806,-5.9109645507015784,15.684133280877404,16.098718309014856,0.0542684550642482
-5.9109645507015784,-5.498763396538351,-144.3722348043035,-143.95795846481866,0.013374604038025437
-5.9109645507015784,-5.498763396538351,-143.95795846481866,-143.54368212533382,0.013374604038025437
-5.9109645507015784,-5.498763396538351,-143.54368212533382,-143.12940578584897,0.013374604038025437
-5.9109645507015784,-5.498763396538351,-129.45828658284915,-129.0440102433643,0.01087390553625764
-5.9109645507015784,-5.498763396538351,-129.0440102433643,-128.62973390387947,0.01087390553625764
-5.9109645507015784,-5.498763396538351,-107.91591692963732,-107.50164059015248,0.02173806621669744
-5.9109645507015784,-5.498763396538351,-107.50164059015248,-107.08736425066763,0.02173806621669744
-5.9109645507015784,-5.498763396538351,-107.08736425066763,-106.67308791118279,0.02173806621669744
-5.9109645507015784,-5.498763396538351,-86.78782361591033,-86.37354727642548,0.01216486885208607
-5.9109645507015784,-5.498763396538351,-86.37354727642548,-85.95927093694064,0.01216486885208607
-5.9109645507015784,-5.498763396538351,-85.95927093694064,-85.5449945974558,0.01216486885208607
-5.9109645507015784,-5.498763396538351,14.709879557876206,15.12415589736105,0.046690249310575645
-5.9109645507015784,-5.498763396538351,15.12415589736105,15.538432236845892,0.046690249310575645
-5.9109645507015784,-5.498763396538351,15.538432236845892,15.952708576330735,0.046690249310575645
-5.9109645507015784,-5.498763396538351,15.952708576330735,16.36698491581558,0.046690249310575645
-5.9109645507015784,-5.498763396538351,154.3210059642683,154.73528230375314,0.01075441065653278
-5.9109645507015784,-5.498763396538351,154.73528230375314,155.14955864323798,0.01075441065653278
-5.9109645507015784,-5.498763396538351,155.14955864323798,155.56383498272282,0.01075441065653278
-5.498763396538351,-5.086562242375123,-144.39690117737734,-143.98291165618406,0.013374604038025437
-5.498763396538351,-5.086562242375123,-143.98291165618406,-143.56892213499077,0.013374604038025437
-5.498763396538351,-5.086562242375123,-143.56892213499077,-143.15493261379748,0.013374604038025437
-5.498763396538351,-5.086562242375123,-86.8523577315105,-86.43836821031721,0.01216486885208607
-5.498763396538351,-5.086562242375123,-86.43836821031721,-86.02437868912392,0.01216486885208607
-5.498763396538351,-5.086562242375123,-86.02437868912392,-85.61038916793063,0.01216486885208607
-5.498763396538351,-5.086562242375123,-67.39485023542602,-66.98086071423273,0.14891384255602938
-5.498763396538351,-5.086562242375123,-66.98086071423273,-66.56687119303945,0.14891384255602938
-5.498763396538351,-5.086562242375123,-66.56687119303945,-66.15288167184616,0.14891384255602938
-5.498763396538351,-5.086562242375123,3.3973578886260043,3.811347409819291,0.009051805854560575
-5.498763396538351,-5.086562242375123,3.811347409819291,4.225336931012578,0.009051805854560575
-5.498763396538351,-5.086562242375123,4.225336931012578,4.639326452205864,0.009051805854560575
-5.498763396538351,-5.086562242375123,14.989064482038032,15.403054003231318,0.046690249310575645
-5.498763396538351,-5.086562242375123,15.403054003231318,15.817043524424605,0.046690249310575645
-5.498763396538351,-5.086562242375123,15.817043524424605,16.23103304561789,0.046690249310575645
-5.498763396538351,-5.086562242375123,154.08954360298236,154.50353312417565,0.01075441065653278
-5.498763396538351,-5.086562242375123,154.50353312417565,154.91752264536893,0.01075441065653278
-5.498763396538351,-5.086562242375123,154.91752264536893,155.33151216656222,0.01075441065653278
-5.498763396538351,-5.086562242375123,155.33151216656222,155.7455016877555,0.01075441065653278
-5.086562242375123,-4.674361088211896,-144.4196931541843,-144.00596865597714,0.013374604038025437
-5.086562242375123,-4.674361088211896,-144.00596865597714,-143.59224415776998,0.013374604038025437
-5.086562242375123,-4.674361088211896,-143.59224415776998,-143.17851965956282,0.013374604038025437
-5.086562242375123,-4.674361088211896,-67.46693648765267,-67.05321198944551,0.14891384255602938
-5.086562242375123,-4.674361088211896,-67.05321198944551,-66.63948749123836,0.14891384255602938
-5.086562242375123,-4.674361088211896,-66.63948749123836,-66.2257629930312,0.14891384255602938
-5.086562242375123,-4.674361088211896,-66.2257629930312,-65.81203849482404,0.14891384255602938
-5.086562242375123,-4.674361088211896,3.2799527057715636,3.693677203978723,0.009051805854560575
-5.086562242375123,-4.674361088211896,3.693677203978723,4.107401702185882,0.009051805854560575
-5.086562242375123,-4.674361088211896,4.107401702185882,4.5211262003930415,0.009051805854560575
-5.086562242375123,-4.674361088211896,14.864238655572024,15.277963153779183,0.046690249310575645
-5.086562242375123,-4.674361088211896,15.277963153779183,15.691687651986342,0.046690249310575645
-5.086562242375123,-4.674361088211896,15.691687651986342,16.1054121501935,0.046690249310575645
-5.086562242375123,-4.674361088211896,35.55046356592999,35.96418806413715,0.03989024324403853
-5.086562242375123,-4.674361088211896,35.96418806413715,36.37791256234431,0.03989024324403853
-5.086562242375123,-4.674361088211896,36.37791256234431,36.791637060551466,0.03989024324403853
-5.086562242375123,-4.674361088211896,36.791637060551466,37.205361558758625,0.03989024324403853
-5.086562242375123,-4.674361088211896,154.2893945513847,154.70311904959186,0.01075441065653278
-5.086562242375123,-4.674361088211896,154.70311904959186,155.11684354779902,0.01075441065653278
-5.086562242375123,-4.674361088211896,155.11684354779902,155.53056804600618,0.01075441065653278
-4.674361088211896,-4.262159934048668,-67.53311325048526,-67.11963204920028,0.14891384255602938
-4.674361088211896,-4.262159934048668,-67.11963204920028,-66.7061508479153,0.14891384255602938
-4.674361088211896,-4.262159934048668,-66.7061508479153,-66.29266964663032,0.14891384255602938
-4.674361088211896,-4.262159934048668,-66.29266964663032,-65.87918844534533,0.14891384255602938
-4.674361088211896,-4.262159934048668,3.172172169246437,3.5856533705314177,0.009051805854560575
-4.674361088211896,-4.262159934048668,3.5856533705314177,3.9991345718163984,0.009051805854560575
-4.674361088211896,-4.262159934048668,3.9991345718163984,4.412615773101379,0.009051805854560575
-4.674361088211896,-4.262159934048668,35.83718707075991,36.25066827204489,0.03989024324403853
-4.674361088211896,-4.262159934048668,36.25066827204489,36.66414947332987,0.03989024324403853
-4.674361088211896,-4.262159934048668,36.66414947332987,37.07763067461485,0.03989024324403853
-4.674361088211896,-4.262159934048668,154.09281063826438,154.50629183954936,0.01075441065653278
-4.674361088211896,-4.262159934048668,154.50629183954936,154.91977304083434,0.01075441065653278
-4.674361088211896,-4.262159934048668,154.91977304083434,155.33325424211932,0.01075441065653278
-4.262159934048668,-3.8499587798854407,-67.59339778821914,-67.18013822126406,0.14891384255602938
-4.262159934048668,-3.8499587798854407,-67.18013822126406,-66.76687865430898,0.14891384255602938
-4.262159934048668,-3.8499587798854407,-66.76687865430898,-66.3536190873539,0.14891384255602938
-4.262159934048668,-3.8499587798854407,-66.3536190873539,-65.94035952039883,0.14891384255602938
-4.262159934048668,-3.8499587798854407,3.073988161098981,3.487247728054058,0.009051805854560575
-4.262159934048668,-3.8499587798854407,3.487247728054058,3.9005072950091346,0.009051805854560575
-4.262159934048668,-3.8499587798854407,3.9005072950091346,4.313766861964211,0.009051805854560575
-4.262159934048668,-3.8499587798854407,4.313766861964211,4.727026428919288,0.009051805854560575
-4.262159934048668,-3.8499587798854407,15.058515602796206,15.471775169751282,0.029567852709861456
-4.262159934048668,-3.8499587798854407,15.471775169751282,15.88503473670636,0.029567852709861456
-4.262159934048668,-3.8499587798854407,15.88503473670636,16.298294303661436,0.029567852709861456
-4.262159934048668,-3.8499587798854407,35.72149395055004,36.13475351750512,0.03989024324403853
-4.262159934048668,-3.8499587798854407,36.13475351750512,36.548013084460194,0.03989024324403853
-4.262159934048668,-3.8499587798854407,36.548013084460194,36.96127265141527,0.03989024324403853
-3.8499587798854407,-3.437757625722213,-133.32427226531937,-132.91121272784432,0.022822799130928766
-3.8499587798854407,-3.437757625722213,-132.91121272784432,-132.49815319036927,0.022822799130928766
-3.8499587798854407,-3.437757625722213,-132.49815319036927,-132.08509365289422,0.022822799130928766
-3.8499587798854407,-3.437757625722213,-67.23474626931139,-66.82168673183634,0.14891384255602938
-3.8499587798854407,-3.437757625722213,-66.82168673183634,-66.40862719436129,0.14891384255602938
-3.8499587798854407,-3.437757625722213,-66.40862719436129,-65.99556765688624,0.14891384255602938
-3.8499587798854407,-3.437757625722213,14.964101688223536,15.377161225698586,0.029567852709861456
-3.8499587798854407,-3.437757625722213,15.377161225698586,15.790220763173636,0.029567852709861456
-3.8499587798854407,-3.437757625722213,15.790220763173636,16.203280300648686,0.029567852709861456
-3.8499587798854407,-3.437757625722213,35.61707856197603,36.03013809945108,0.03989024324403853
-3.8499587798854407,-3.437757625722213,36.03013809945108,36.44319763692613,0.03989024324403853
-3.8499587798854407,-3.437757625722213,36.44319763692613,36.85625717440118,0.03989024324403853
-3.8499587798854407,-3.437757625722213,36.85625717440118,37.26931671187623,0.03989024324403853
-3.437757625722213,-3.0255564715589855,-133.34444013017767,-132.93155906938279,0.022822799130928766
-3.437757625722213,-3.0255564715589855,-132.93155906938279,-132.5186780085879,0.022822799130928766
-3.437757625722213,-3.0255564715589855,-132.5186780085879,-132.105796947793,0.022822799130928766
-3.437757625722213,-3.0255564715589855,14.879860695187062,15.29274175598195,0.0259032239807685
-3.437757625722213,-3.0255564715589855,15.29274175598195,15.705622816776838,0.0259032239807685
-3.437757625722213,-3.0255564715589855,15.705622816776838,16.118503877571726,0.0259032239807685
-3.437757625722213,-3.0255564715589855,35.523913734931455,35.93679479572634,0.03989024324403853
-3.437757625722213,-3.0255564715589855,35.93679479572634,36.34967585652123,0.03989024324403853
-3.437757625722213,-3.0255564715589855,36.34967585652123,36.76255691731612,0.03989024324403853
-3.437757625722213,-3.0255564715589855,36.76255691731612,37.175437978111006,0.03989024324403853
-3.0255564715589855,-2.613355317395758,-133.3621777708047,-132.94945368028084,0.022822799130928766
-3.0255564715589855,-2.613355317395758,-132.94945368028084,-132.536729589757,0.022822799130928766
-3.0255564715589855,-2.613355317395758,-132.536729589757,-132.12400549923314,0.022822799130928766
-3.0255564715589855,-2.613355317395758,14.805770727258277,15.21849481778213,0.030233742452194817
-3.0255564715589855,-2.613355317395758,15.21849481778213,15.631218908305982,0.030233742452194817
-3.0255564715589855,-2.613355317395758,15.631218908305982,16.043942998829834,0.030233742452194817
-2.613355317395758,-2.2011541632325304,-133.37748979318317,-132.96490120728214,0.022822799130928766
-2.613355317395758,-2.2011541632325304,-132.96490120728214,-132.5523126213811,0.022822799130928766
-2.613355317395758,-2.2011541632325304,-132.5523126213811,-132.13972403548007,0.022822799130928766
-2.613355317395758,-2.2011541632325304,14.741812545287985,15.154401131189019,0.0305666873233615
-2.613355317395758,-2.2011541632325304,15.154401131189019,15.566989717090053,0.0305666873233615
-2.613355317395758,-2.2011541632325304,15.566989717090053,15.979578302991087,0.0305666873233615
-2.613355317395758,-2.2011541632325304,15.979578302991087,16.39216688889212,0.0305666873233615
-2.613355317395758,-2.2011541632325304,75.804923258641,76.21751184454206,0.008435139249612205
-2.613355317395758,-2.2011541632325304,76.21751184454206,76.63010043044306,0.008435139249612205
-2.613355317395758,-2.2011541632325304,76.63010043044306,77.04268901634407,0.008435139249612205
-2.2011541632325304,-1.7889530090693029,-164.32596855275835,-163.91349404098884,0.04563843200379114
-2.2011541632325304,-1.7889530090693029,-163.91349404098884,-163.50101952921932,0.04563843200379114
-2.2011541632325304,-1.7889530090693029,-163.50101952921932,-163.0885450174498,0.04563843200379114
-2.2011541632325304,-1.7889530090693029,-133.39038017004458,-132.97790565827506,0.022822799130928766
-2.2011541632325304,-1.7889530090693029,-132.97790565827506,-132.56543114650555,0.022822799130928766
-2.2011541632325304,-1.7889530090693029,-132.56543114650555,-132.15295663473603,0.022822799130928766
-2.2011541632325304,-1.7889530090693029,14.687969555212021,15.100444066981538,0.0305666873233615
-2.2011541632325304,-1.7889530090693029,15.100444066981538,15.512918578751055,0.0305666873233615
-2.2011541632325304,-1.7889530090693029,15.512918578751055,15.925393090520572,0.0305666873233615
-2.2011541632325304,-1.7889530090693029,15.925393090520572,16.33786760229009,0.0305666873233615
-2.2011541632325304,-1.7889530090693029,75.73419729710054,76.14667180887005,0.008435139249612205
-2.2011541632325304,-1.7889530090693029,76.14667180887005,76.55914632063957,0.008435139249612205
-2.2011541632325304,-1.7889530090693029,76.55914632063957,76.97162083240909,0.008435139249612205
-2.2011541632325304,-1.7889530090693029,76.97162083240909,77.3840953441786,0.008435139249612205
-1.7889530090693029,-1.3767518549060753,-164.32949013494863,-163.91710829639464,0.04563843200379114
-1.7889530090693029,-1.3767518549060753,-163.91710829639464,-163.50472645784066,0.04563843200379114
-1.7889530090693029,-1.3767518549060753,-163.50472645784066,-163.09234461928668,0.04563843200379114
-1.7889530090693029,-1.3767518549060753,15.056609636034182,15.468991474588165,0.03142901409038993
-1.7889530090693029,-1.3767518549060753,15.468991474588165,15.881373313142149,0.03142901409038993
-1.7889530090693029,-1.3767518549060753,15.881373313142149,16.293755151696132,0.03142901409038993
-1.7889530090693029,-1.3767518549060753,75.67673990346975,76.08912174202374,0.008435139249612205
-1.7889530090693029,-1.3767518549060753,76.08912174202374,76.50150358057772,0.008435139249612205
-1.7889530090693029,-1.3767518549060753,76.50150358057772,76.9138854191317,0.008435139249612205
-1.7889530090693029,-1.3767518549060753,76.9138854191317,77.32626725768569,0.008435139249612205
-1.3767518549060753,-0.9645507007428478,-164.33219939480358,-163.91988885256157,0.04563843200379114
-1.3767518549060753,-0.9645507007428478,-163.91988885256157,-163.50757831031956,0.04563843200379114
-1.3767518549060753,-0.9645507007428478,-163.50757831031956,-163.09526776807755,0.04563843200379114
-1.3767518549060753,-0.9645507007428478,-145.77822499391308,-145.36591445167107,0.0226057657067142
-1.3767518549060753,-0.9645507007428478,-145.36591445167107,-144.95360390942906,0.0226057657067142
-1.3767518549060753,-0.9645507007428478,-144.95360390942906,-144.54129336718705,0.0226057657067142
-1.3767518549060753,-0.9645507007428478,-144.54129336718705,-144.12898282494504,0.025448622790371186
-1.3767518549060753,-0.9645507007428478,-144.12898282494504,-143.71667228270303,0.025448622790371186
-1.3767518549060753,-0.9645507007428478,-143.71667228270303,-143.30436174046102,0.025448622790371186
-1.3767518549060753,-0.9645507007428478,15.022886480471215,15.435197022713226,0.027804458377943667
-1.3767518549060753,-0.9645507007428478,15.435197022713226,15.847507564955237,0.027804458377943667
-1.3767518549060753,-0.9645507007428478,15.847507564955237,16.259818107197248,0.027804458377943667
-1.3767518549060753,-0.9645507007428478,75.63253619004684,76.04484673228887,0.008435139249612205
-1.3767518549060753,-0.9645507007428478,76.04484673228887,76.45715727453086,0.008435139249612205
-1.3767518549060753,-0.9645507007428478,76.45715727453086,76.86946781677284,0.008435139249612205
-1.3767518549060753,-0.9645507007428478,76.86946781677284,77.28177835901488,0.008435139249612205
-1.3767518549060753,-0.9645507007428478,175.4116874126135,175.82399795485549,0.007440869661251507
-1.3767518549060753,-0.9645507007428478,175.82399795485549,176.23630849709753,0.007440869661251507
-1.3767518549060753,-0.9645507007428478,176.23630849709753,176.64861903933956,0.007440869661251507
-0.9645507007428478,-0.5523495465796202,-164.33409703397655,-163.9218364296075,0.04563843200379114
-0.9645507007428478,-0.5523495465796202,-163.9218364296075,-163.50957582523847,0.04563843200379114
-0.9645507007428478,-0.5523495465796202,-163.50957582523847,-163.09731522086943,0.04563843200379114
-0.9645507007428478,-0.5523495465796202,-145.78236983736983,-145.3701092330008,0.0226057657067142
-0.9645507007428478,-0.5523495465796202,-145.3701092330008,-144.95784862863175,0.0226057657067142
-0.9645507007428478,-0.5523495465796202,-144.95784862863175,-144.5455880242627,0.0226057657067142
-0.9645507007428478,-0.5523495465796202,-144.5455880242627,-144.13332741989367,0.025448622790371186
-0.9645507007428478,-0.5523495465796202,-144.13332741989367,-143.72106681552464,0.025448622790371186
-0.9645507007428478,-0.5523495465796202,-143.72106681552464,-143.3088062111556,0.025448622790371186
-0.9645507007428478,-0.5523495465796202,14.999265866555078,15.411526470924116,0.02931491809163064
-0.9645507007428478,-0.5523495465796202,15.411526470924116,15.823787075293154,0.02931491809163064
-0.9645507007428478,-0.5523495465796202,15.823787075293154,16.236047679662192,0.02931491809163064
-0.9645507007428478,-0.5523495465796202,75.6015747088037,76.01383531317276,0.008435139249612205
-0.9645507007428478,-0.5523495465796202,76.01383531317276,76.42609591754177,0.008435139249612205
-0.9645507007428478,-0.5523495465796202,76.42609591754177,76.83835652191078,0.008435139249612205
-0.9645507007428478,-0.5523495465796202,76.83835652191078,77.25061712627985,0.008435139249612205
-0.9645507007428478,-0.5523495465796202,80.54870196123215,80.96096256560122,0.0127995627244551
-0.9645507007428478,-0.5523495465796202,80.96096256560122,81.37322316997023,0.0127995627244551
-0.9645507007428478,-0.5523495465796202,81.37322316997023,81.78548377433924,0.0127995627244551
-0.9645507007428478,-0.5523495465796202,81.78548377433924,82.19774437870831,0.0127995627244551
-0.9645507007428478,-0.5523495465796202,175.36864096611095,175.78090157047995,0.007440869661251507
-0.9645507007428478,-0.5523495465796202,175.78090157047995,176.19316217484902,0.007440869661251507
-0.9645507007428478,-0.5523495465796202,176.19316217484902,176.6054227792181,0.007440869661251507
-0.5523495465796202,-0.14014839241639265,-145.78474300346653,-145.3725109914601,0.0226057657067142
-0.5523495465796202,-0.14014839241639265,-145.3725109914601,-144.96027897945368,0.0226057657067142
-0.5523495465796202,-0.14014839241639265,-144.96027897945368,-144.54804696744725,0.0226057657067142
-0.5523495465796202,-0.14014839241639265,-144.54804696744725,-144.13581495544082,0.025448622790371186
-0.5523495465796202,-0.14014839241639265,-144.13581495544082,-143.7235829434344,0.025448622790371186
-0.5523495465796202,-0.14014839241639265,-143.7235829434344,-143.31135093142797,0.025448622790371186
-0.5523495465796202,-0.14014839241639265,-142.89911891942154,-142.4868869074151,0.011328843044809467
-0.5523495465796202,-0.14014839241639265,-142.4868869074151,-142.07465489540868,0.011328843044809467
-0.5523495465796202,-0.14014839241639265,-142.07465489540868,-141.66242288340226,0.011328843044809467
-0.5523495465796202,-0.14014839241639265,-101.6759177187788,-101.26368570677238,0.02687738646985012
-0.5523495465796202,-0.14014839241639265,-101.26368570677238,-100.85145369476595,0.02687738646985012
-0.5523495465796202,-0.14014839241639265,-100.85145369476595,-100.43922168275952,0.02687738646985012
-0.5523495465796202,-0.14014839241639265,-86.423333274541,-86.01110126253457,0.012677805252858701
-0.5523495465796202,-0.14014839241639265,-86.01110126253457,-85.59886925052814,0.012677805252858701
-0.5523495465796202,-0.14014839241639265,-85.59886925052814,-85.18663723852171,0.012677805252858701
-0.5523495465796202,-0.14014839241639265,14.985741679040132,15.397973691046559,0.02931491809163064
-0.5523495465796202,-0.14014839241639265,15.397973691046559,15.810205703052986,0.02931491809163064
-0.5523495465796202,-0.14014839241639265,15.810205703052986,16.222437715059414,0.02931491809163064
-0.5523495465796202,-0.14014839241639265,80.53063158806208,80.9428636000685,0.0127995627244551
-0.5523495465796202,-0.14014839241639265,80.9428636000685,81.35509561207493,0.0127995627244551
-0.5523495465796202,-0.14014839241639265,81.35509561207493,81.76732762408136,0.0127995627244551
-0.5523495465796202,-0.14014839241639265,81.76732762408136,82.17955963608779,0.0127995627244551
-0.5523495465796202,-0.14014839241639265,175.34399434954037,175.7562263615468,0.007440869661251507
-0.5523495465796202,-0.14014839241639265,175.7562263615468,176.16845837355322,0.007440869661251507
-0.5523495465796202,-0.14014839241639265,176.16845837355322,176.58069038555965,0.007440869661251507
-0.14014839241639265,0.2720527617468349,-147.02201937971722,-146.6097946219637,0.012968063278660324
-0.14014839241639265,0.2720527617468349,-146.6097946219637,-146.19756986421015,0.012968063278660324
-0.14014839241639265,0.2720527617468349,-146.19756986421015,-145.78534510645662,0.012968063278660324
-0.14014839241639265,0.2720527617468349,-145.78534510645662,-145.37312034870308,0.0226057657067142
-0.14014839241639265,0.2720527617468349,-145.37312034870308,-144.96089559094955,0.0226057657067142
-0.14014839241639265,0.2720527617468349,-144.96089559094955,-144.548670833196,0.0226057657067142
-0.14014839241639265,0.2720527617468349,-144.548670833196,-144.13644607544248,0.025448622790371186
-0.14014839241639265,0.2720527617468349,-144.13644607544248,-143.72422131768894,0.025448622790371186
-0.14014839241639265,0.2720527617468349,-143.72422131768894,-143.3119965599354,0.025448622790371186
-0.14014839241639265,0.2720527617468349,-142.89977180218187,-142.48754704442834,0.011328843044809467
-0.14014839241639265,0.2720527617468349,-142.48754704442834,-142.0753222866748,0.011328843044809467
-0.14014839241639265,0.2720527617468349,-142.0753222866748,-141.66309752892127,0.011328843044809467
-0.14014839241639265,0.2720527617468349,-101.6772960268284,-101.26507126907487,0.02687738646985012
-0.14014839241639265,0.2720527617468349,-101.26507126907487,-100.85284651132133,0.02687738646985012
